Rk,Team,AvAge,GP,W,L,T,OL,PTS,PTS%,GF,GA,SRS,SOS,GF/G,GA/G,PP,PPO,PP%,PPA,PPOA,PK%,SH,SHA,PIM/G,oPIM/G,S,S%,SA,SV%,SO,Year,IsChamp,SOW,SOL
18.0,Winnipeg Jets,26.4,48,24,21,,3,51,0.531,126,141,-0.36,-0.03,2.63,2.94,20,145,13.79,28,138,79.71,1,3,11.1,10.5,1389,9.1,1424,0.901,1,2013,False,2.0,3.0
19.0,Phoenix Coyotes,28.4,48,21,18,,9,51,0.531,121,125,-0.1,0.03,2.52,2.6,25,169,14.79,34,169,79.88,2,2,10.5,10.1,1482,8.2,1467,0.915,6,2013,False,4.0,6.0
20.0,Philadelphia Flyers,27.9,48,23,22,,3,49,0.51,132,139,-0.14,0.03,2.75,2.9,37,171,21.64,26,184,85.87,2,3,15.7,15.6,1394,9.5,1371,0.899,1,2013,False,1.0,2.0
21.0,Buffalo Sabres,27.3,48,21,21,,6,48,0.5,118,139,-0.31,0.07,2.46,2.9,23,163,14.11,37,178,79.21,7,7,13.1,12.4,1339,8.8,1606,0.913,1,2013,False,7.0,4.0
22.0,Dallas Stars,28.2,48,22,22,,4,48,0.5,128,141,-0.21,0.05,2.67,2.94,29,171,16.96,34,179,81.01,2,3,13.0,13.0,1261,10.2,1489,0.905,1,2013,False,2.0,1.0
23.0,New Jersey Devils,30.8,48,19,19,,10,48,0.5,110,122,-0.31,0.04,2.29,2.54,28,176,15.91,32,169,81.07,11,6,10.6,11.5,1363,8.1,1110,0.89,3,2013,False,2.0,7.0
24.0,Edmonton Oilers,26.4,48,19,22,,7,45,0.469,123,131,-0.22,-0.03,2.56,2.73,34,169,20.12,29,175,83.43,4,1,10.8,11.4,1285,9.6,1572,0.917,3,2013,False,2.0,3.0
25.0,Calgary Flames,29.0,48,19,25,,4,42,0.438,128,157,-0.65,0.02,2.67,3.27,31,155,20.0,28,151,81.46,6,2,10.8,9.9,1293,9.9,1412,0.889,0,2013,False,0.0,3.0
26.0,Carolina Hurricanes,26.9,48,19,25,,4,42,0.438,127,159,-0.65,0.02,2.65,3.31,24,165,14.55,36,161,77.64,3,4,11.2,10.6,1545,8.2,1546,0.897,2,2013,False,1.0,1.0
27.0,Nashville Predators,27.3,48,16,23,,9,41,0.427,109,133,-0.5,0.09,2.27,2.77,24,140,17.14,34,139,75.54,1,4,9.8,10.1,1244,8.8,1335,0.9,5,2013,False,2.0,6.0
28.0,Tampa Bay Lightning,27.7,48,18,26,,4,40,0.417,147,147,-0.11,-0.07,3.06,3.06,31,163,19.02,30,155,80.65,0,4,12.0,13.0,1323,11.1,1451,0.899,1,2013,False,1.0,3.0
29.0,Colorado Avalanche,26.7,48,16,25,,7,39,0.406,114,150,-0.73,0.02,2.38,3.13,21,140,15.0,36,183,80.33,3,3,12.5,9.8,1415,8.1,1508,0.901,3,2013,False,2.0,2.0
30.0,Florida Panthers,27.8,48,15,27,,6,36,0.375,109,170,-1.18,0.05,2.27,3.54,29,142,20.42,39,151,74.17,4,1,11.3,10.2,1400,7.8,1504,0.887,0,2013,False,3.0,1.0
1.0,Boston Bruins*,27.6,82,54,19,,9,117,0.713,258,171,0.92,-0.11,3.15,2.09,50,230,21.74,43,263,83.65,9,6,10.8,10.1,2612,9.9,2385,0.928,9,2014,False,3.0,6.0
2.0,Anaheim Ducks*,27.7,82,54,20,,8,116,0.707,263,203,0.68,-0.01,3.21,2.48,44,275,16.0,48,270,82.22,10,8,10.9,12.6,2569,10.2,2353,0.914,6,2014,False,3.0,6.0
3.0,Colorado Avalanche*,26.9,82,52,22,,8,112,0.683,245,216,0.4,0.04,2.99,2.63,50,252,19.84,48,249,80.72,3,1,10.9,10.5,2420,10.1,2678,0.919,4,2014,False,5.0,4.0
4.0,St. Louis Blues*,27.4,82,52,23,,7,111,0.677,239,188,0.71,0.01,2.91,2.29,56,283,19.79,42,293,85.67,6,6,14.2,14.2,2402,10.0,2163,0.913,9,2014,False,9.0,3.0
5.0,San Jose Sharks*,28.7,82,51,22,,9,111,0.677,239,193,0.6,0.0,2.91,2.35,50,291,17.18,33,219,84.93,8,6,9.0,11.2,2851,8.4,2281,0.915,6,2014,False,10.0,7.0
6.0,Pittsburgh Penguins*,28.3,82,51,24,,7,109,0.665,242,204,0.47,-0.04,2.95,2.49,65,278,23.38,38,254,85.04,4,6,10.1,10.9,2454,9.9,2358,0.913,6,2014,False,7.0,3.0
7.0,Chicago Blackhawks*,27.5,82,46,21,,15,107,0.652,261,212,0.6,0.02,3.18,2.59,50,257,19.46,46,248,81.45,9,6,8.5,8.7,2715,9.6,2229,0.905,3,2014,False,6.0,8.0
8.0,Tampa Bay Lightning*,27.1,82,46,27,,9,101,0.616,232,209,0.25,-0.06,2.83,2.55,50,270,18.52,52,270,80.74,10,8,10.3,10.2,2446,9.5,2397,0.913,7,2014,False,8.0,6.0
9.0,Montreal Canadiens*,28.3,82,46,28,,8,100,0.61,209,201,0.08,-0.05,2.55,2.45,48,279,17.2,43,289,85.12,6,8,13.0,12.8,2330,9.0,2541,0.921,8,2014,False,6.0,3.0
10.0,Los Angeles Kings*,27.4,82,46,28,,8,100,0.61,198,168,0.4,0.01,2.41,2.05,43,284,15.14,50,296,83.11,5,6,10.7,11.1,2595,7.6,2148,0.922,13,2014,True,8.0,6.0
11.0,Minnesota Wild*,27.2,82,43,27,,12,98,0.598,199,198,0.07,0.05,2.43,2.41,45,252,17.86,53,250,78.8,4,8,9.5,9.9,2180,9.1,2273,0.913,8,2014,False,8.0,8.0
12.0,New York Rangers*,27.4,82,45,31,,6,96,0.585,214,190,0.26,-0.04,2.61,2.32,48,264,18.18,34,232,85.34,10,7,10.0,10.4,2719,7.9,2412,0.921,8,2014,False,4.0,3.0
13.0,Philadelphia Flyers*,27.7,82,42,30,,10,94,0.573,233,227,-0.01,-0.02,2.84,2.77,58,294,19.73,48,316,84.81,8,11,14.2,13.4,2490,9.4,2508,0.909,6,2014,False,3.0,8.0
14.0,Detroit Red Wings*,28.6,82,39,28,,15,93,0.567,217,221,-0.14,-0.04,2.65,2.7,50,282,17.73,50,295,83.05,3,5,8.8,8.6,2456,8.8,2400,0.908,5,2014,False,5.0,9.0
15.0,Columbus Blue Jackets*,26.1,82,43,32,,7,93,0.567,226,214,0.16,-0.03,2.76,2.61,54,280,19.29,50,280,82.14,9,8,11.1,11.0,2431,9.3,2524,0.915,8,2014,False,5.0,2.0
16.0,Dallas Stars*,28.2,82,40,31,,11,91,0.555,231,223,0.14,0.05,2.82,2.72,46,290,15.86,49,263,81.37,8,5,11.0,11.6,2597,8.9,2492,0.911,6,2014,False,4.0,5.0
17.0,Washington Capitals,26.5,82,38,30,,14,90,0.549,225,229,-0.08,-0.02,2.74,2.79,68,291,23.37,51,284,82.04,5,10,11.6,12.2,2412,9.3,2750,0.917,5,2014,False,10.0,11.0
18.0,Phoenix Coyotes,28.7,82,37,30,,15,89,0.543,210,224,-0.16,0.03,2.56,2.73,56,282,19.86,57,272,79.04,3,5,9.9,9.9,2498,8.4,2540,0.912,5,2014,False,6.0,7.0
19.0,Nashville Predators,26.7,82,38,32,,12,88,0.537,214,233,-0.25,0.07,2.61,2.84,46,239,19.25,47,238,80.25,2,0,9.9,9.4,2382,9.0,2370,0.902,5,2014,False,2.0,9.0
20.0,Ottawa Senators,26.6,82,37,31,,14,88,0.537,229,258,-0.37,-0.02,2.79,3.15,50,271,18.45,61,320,80.94,5,10,13.3,12.0,2691,8.5,2849,0.909,5,2014,False,7.0,7.0
21.0,New Jersey Devils,30.6,82,35,29,,18,88,0.537,197,195,-0.15,-0.02,2.4,2.38,47,241,19.5,36,264,86.36,9,4,8.0,8.2,2199,9.0,2089,0.907,6,2014,False,0.0,13.0
22.0,Toronto Maple Leafs,26.2,82,38,36,,8,84,0.512,222,252,-0.34,-0.04,2.71,3.07,50,252,19.84,58,268,78.36,7,12,12.7,11.8,2290,9.7,2945,0.914,2,2014,False,9.0,4.0
23.0,Winnipeg Jets,26.3,82,37,35,,10,84,0.512,219,231,-0.07,0.06,2.67,2.82,40,259,15.44,49,291,83.16,5,6,11.9,10.6,2516,8.7,2472,0.907,3,2014,False,8.0,6.0
24.0,Carolina Hurricanes,27.0,82,36,35,,11,83,0.506,205,226,-0.29,-0.01,2.5,2.76,41,281,14.59,44,241,81.74,11,8,7.9,9.0,2561,8.0,2537,0.911,2,2014,False,2.0,4.0
25.0,Vancouver Canucks,28.6,82,36,35,,11,83,0.506,191,216,-0.3,0.03,2.33,2.63,39,257,15.18,46,274,83.21,6,4,13.6,12.1,2527,7.6,2327,0.907,7,2014,False,5.0,7.0
26.0,New York Islanders,26.2,82,34,37,,11,79,0.482,216,261,-0.51,0.0,2.63,3.18,49,276,17.75,58,265,78.11,8,7,12.4,11.5,2537,8.5,2464,0.894,4,2014,False,9.0,6.0
27.0,Calgary Flames,26.7,82,35,40,,7,77,0.47,202,238,-0.35,0.04,2.46,2.9,39,249,15.66,43,235,81.7,12,7,10.5,10.6,2199,9.2,2345,0.899,2,2014,False,7.0,3.0
28.0,Edmonton Oilers,26.5,82,29,44,,9,67,0.409,199,267,-0.75,0.07,2.43,3.26,46,271,16.97,50,280,82.14,4,13,11.8,12.0,2208,9.0,2696,0.901,4,2014,False,4.0,3.0
29.0,Florida Panthers,29.0,82,29,45,,8,66,0.402,188,262,-0.87,0.01,2.29,3.2,27,269,10.04,63,262,75.95,8,6,10.3,10.9,2451,7.7,2551,0.897,1,2014,False,8.0,6.0
30.0,Buffalo Sabres,26.6,82,21,51,,10,52,0.317,150,243,-1.09,0.02,1.83,2.96,36,256,14.06,51,274,81.39,5,5,11.0,10.4,2156,7.0,2816,0.914,0,2014,False,7.0,5.0
1.0,New York Rangers*,29.4,82,53,22,,7,113,0.689,248,187,0.69,-0.04,3.02,2.28,39,232,16.81,37,235,84.26,9,6,8.7,8.2,2582,9.6,2418,0.923,11,2015,False,4.0,5.0
2.0,Montreal Canadiens*,28.4,82,50,22,,10,110,0.671,214,184,0.36,-0.03,2.61,2.24,40,242,16.53,42,257,83.66,7,4,10.2,9.3,2334,9.2,2470,0.926,9,2015,False,7.0,5.0
3.0,Anaheim Ducks*,27.0,82,51,24,,7,109,0.665,228,221,0.1,-0.03,2.78,2.7,37,236,15.68,52,274,81.02,9,6,10.8,9.8,2458,9.3,2367,0.907,4,2015,False,8.0,5.0
4.0,St. Louis Blues*,28.3,82,51,24,,7,109,0.665,239,197,0.59,0.02,2.91,2.4,56,251,22.31,42,257,83.66,2,5,11.0,10.6,2535,9.4,2233,0.912,10,2015,False,9.0,4.0
5.0,Tampa Bay Lightning*,26.9,82,50,24,,8,108,0.659,259,206,0.57,-0.06,3.16,2.51,53,282,18.79,42,257,83.66,7,6,9.9,10.5,2428,10.7,2287,0.91,5,2015,False,3.0,5.0
6.0,Nashville Predators*,28.4,82,47,25,,10,104,0.634,226,202,0.33,0.03,2.76,2.46,42,259,16.22,45,234,80.77,4,5,8.5,9.3,2614,8.6,2317,0.913,5,2015,False,6.0,6.0
7.0,Chicago Blackhawks*,29.3,82,48,28,,6,102,0.622,220,186,0.51,0.02,2.68,2.27,46,260,17.69,35,211,83.41,3,7,7.3,8.8,2777,7.9,2477,0.925,5,2015,True,9.0,3.0
8.0,Washington Capitals*,28.1,82,45,26,,11,101,0.616,237,199,0.44,-0.03,2.89,2.43,60,237,25.32,50,266,81.2,4,4,10.5,10.4,2419,9.8,2368,0.916,9,2015,False,5.0,4.0
9.0,Vancouver Canucks*,29.4,82,48,29,,5,101,0.616,236,220,0.2,-0.05,2.88,2.68,46,238,19.33,38,266,85.71,6,2,10.9,9.8,2453,9.6,2446,0.91,9,2015,False,6.0,2.0
10.0,New York Islanders*,27.3,82,47,28,,7,101,0.616,245,224,0.26,-0.01,2.99,2.73,50,267,18.73,48,217,77.88,10,3,8.5,9.4,2771,8.8,2321,0.903,6,2015,False,7.0,6.0
11.0,Detroit Red Wings*,28.9,82,43,25,,14,100,0.61,231,211,0.14,-0.03,2.82,2.57,70,294,23.81,55,288,80.9,3,8,8.8,9.7,2429,9.5,2322,0.909,6,2015,False,4.0,10.0
12.0,Minnesota Wild*,27.7,82,46,28,,8,100,0.61,227,198,0.39,0.03,2.77,2.41,39,246,15.85,32,234,86.32,4,3,8.9,9.7,2522,9.0,2265,0.913,8,2015,False,4.0,3.0
13.0,Winnipeg Jets*,27.3,82,43,26,,13,99,0.604,223,204,0.29,0.04,2.72,2.49,48,269,17.84,56,308,81.82,10,5,13.0,11.6,2439,9.1,2350,0.913,7,2015,False,7.0,6.0
14.0,Ottawa Senators*,26.9,82,43,26,,13,99,0.604,232,208,0.25,-0.04,2.83,2.54,47,280,16.79,44,257,82.88,6,8,10.3,11.1,2539,9.1,2635,0.921,6,2015,False,6.0,7.0
15.0,Pittsburgh Penguins*,29.5,82,43,27,,12,98,0.598,217,204,0.12,-0.01,2.65,2.49,49,254,19.29,42,277,84.84,6,11,13.7,12.1,2594,8.4,2401,0.915,10,2015,False,4.0,6.0
16.0,Calgary Flames*,28.2,82,45,30,,7,97,0.591,237,213,0.26,-0.05,2.89,2.6,48,255,18.82,36,186,80.65,6,3,7.6,9.0,2252,10.5,2391,0.911,5,2015,False,4.0,3.0
17.0,Boston Bruins,28.3,82,41,27,,14,96,0.585,209,201,0.01,-0.01,2.55,2.45,38,213,17.84,44,244,81.97,8,3,9.5,8.5,2546,8.2,2449,0.918,5,2015,False,4.0,10.0
18.0,Los Angeles Kings,28.5,82,40,27,,15,95,0.579,218,197,0.16,-0.03,2.66,2.4,47,247,19.03,45,236,80.93,7,2,9.1,9.1,2536,8.6,2214,0.911,9,2015,False,2.0,8.0
19.0,Dallas Stars,28.5,82,41,31,,10,92,0.561,257,257,0.06,0.05,3.13,3.13,55,290,18.97,49,254,80.71,9,7,9.6,11.0,2558,10.0,2454,0.895,6,2015,False,4.0,3.0
20.0,Florida Panthers,29.2,82,38,29,,15,91,0.555,198,213,-0.23,-0.02,2.41,2.6,40,246,16.26,50,250,80.0,1,6,8.9,9.0,2516,7.9,2424,0.912,4,2015,False,8.0,10.0
21.0,Colorado Avalanche,28.6,82,39,31,,12,90,0.549,209,223,-0.04,0.06,2.55,2.72,37,247,14.98,37,241,84.65,4,2,9.4,9.6,2286,9.1,2719,0.918,6,2015,False,10.0,4.0
22.0,Columbus Blue Jackets,27.0,82,42,35,,5,89,0.543,227,248,-0.16,0.01,2.77,3.02,53,244,21.72,60,303,80.2,5,5,11.9,11.0,2366,9.6,2742,0.91,2,2015,False,9.0,2.0
23.0,San Jose Sharks,28.5,82,40,33,,9,89,0.543,224,226,-0.08,-0.03,2.73,2.76,55,254,21.65,48,223,78.48,4,5,9.3,10.4,2591,8.6,2436,0.907,8,2015,False,4.0,6.0
24.0,Philadelphia Flyers,28.6,82,33,31,,18,84,0.512,212,223,-0.23,0.0,2.59,2.72,60,256,23.44,61,266,77.07,3,6,10.2,9.2,2413,8.8,2481,0.91,3,2015,False,3.0,11.0
25.0,New Jersey Devils,30.5,82,32,36,,14,78,0.476,176,209,-0.4,0.02,2.15,2.55,41,212,19.34,52,268,80.6,7,8,9.3,7.7,2008,8.8,2518,0.917,5,2015,False,5.0,7.0
26.0,Carolina Hurricanes,27.9,82,30,41,,11,71,0.433,183,219,-0.44,0.02,2.23,2.67,45,240,18.75,29,190,84.74,2,4,6.7,8.2,2524,7.3,2236,0.902,2,2015,False,5.0,7.0
27.0,Toronto Maple Leafs,27.7,82,30,44,,8,68,0.415,206,257,-0.61,0.02,2.51,3.13,45,283,15.9,52,266,80.45,7,12,10.0,10.7,2397,8.6,2748,0.906,2,2015,False,5.0,5.0
28.0,Edmonton Oilers,27.2,82,24,44,,14,62,0.378,193,276,-1.01,0.03,2.35,3.37,41,232,17.67,51,219,76.71,4,7,8.3,8.7,2331,8.3,2464,0.888,2,2015,False,5.0,7.0
29.0,Arizona Coyotes,28.5,82,24,50,,8,56,0.341,165,267,-1.2,0.04,2.01,3.26,46,230,20.0,65,279,76.7,4,7,9.5,8.4,2393,6.9,2722,0.902,1,2015,False,5.0,5.0
30.0,Buffalo Sabres,26.9,82,23,51,,8,54,0.329,153,269,-1.33,0.05,1.87,3.28,30,224,13.39,64,257,75.1,7,8,10.4,9.6,1984,7.7,2920,0.908,1,2015,False,8.0,5.0
1.0,Washington Capitals*,27.9,82,56,18,,8,120,0.732,248,191,0.7,-0.02,3.02,2.33,55,251,21.91,38,256,85.16,2,5,9.2,8.9,2510,9.9,2332,0.918,3,2016,False,4.0,2.0
2.0,Dallas Stars*,28.9,82,50,23,,9,109,0.665,265,228,0.45,-0.01,3.23,2.78,58,262,22.14,44,248,82.26,10,15,8.8,9.0,2624,10.1,2371,0.904,5,2016,False,2.0,2.0
3.0,St. Louis Blues*,28.0,82,49,24,,9,107,0.652,219,197,0.28,0.0,2.67,2.4,51,237,21.52,41,276,85.14,4,5,10.5,9.2,2474,8.9,2439,0.919,10,2016,False,5.0,4.0
4.0,Pittsburgh Penguins*,29.0,82,48,26,,8,104,0.634,241,199,0.5,-0.01,2.94,2.43,48,261,18.39,40,257,84.44,11,5,8.5,8.9,2722,8.9,2436,0.918,6,2016,True,4.0,4.0
5.0,Chicago Blackhawks*,28.6,82,47,26,,9,103,0.628,234,207,0.32,0.0,2.85,2.52,57,252,22.62,46,233,80.26,10,3,7.5,8.6,2498,9.4,2526,0.918,8,2016,False,1.0,2.0
6.0,Florida Panthers*,29.2,82,47,26,,9,103,0.628,232,200,0.42,-0.02,2.83,2.44,47,278,16.91,55,268,79.48,5,5,10.4,10.4,2358,9.8,2419,0.917,4,2016,False,7.0,3.0
7.0,Anaheim Ducks*,27.4,82,46,25,,11,103,0.628,215,188,0.27,-0.05,2.62,2.29,56,245,22.86,37,290,87.24,7,3,12.5,11.1,2483,8.7,2258,0.917,8,2016,False,3.0,4.0
8.0,Los Angeles Kings*,28.3,82,48,28,,6,102,0.622,223,192,0.32,-0.04,2.72,2.34,47,235,20.0,53,285,81.4,5,3,10.6,9.1,2625,8.5,2254,0.915,7,2016,False,2.0,3.0
9.0,New York Rangers*,29.6,82,46,27,,9,101,0.616,233,215,0.24,0.01,2.84,2.62,42,226,18.58,53,243,78.19,3,5,8.6,8.3,2336,10.0,2494,0.914,5,2016,False,3.0,2.0
10.0,New York Islanders*,27.9,82,45,27,,10,100,0.61,227,211,0.19,0.0,2.77,2.57,43,229,18.78,36,232,84.48,7,6,8.8,9.2,2412,9.4,2495,0.915,4,2016,False,5.0,5.0
11.0,San Jose Sharks*,29.1,82,46,30,,6,98,0.598,237,207,0.33,-0.05,2.89,2.52,62,275,22.55,46,236,80.51,6,7,8.9,11.0,2491,9.5,2245,0.908,9,2016,False,4.0,3.0
12.0,Tampa Bay Lightning*,27.3,82,46,31,,5,97,0.591,224,198,0.3,-0.02,2.73,2.41,44,279,15.77,41,257,84.05,7,7,9.9,10.6,2402,9.3,2366,0.916,7,2016,False,3.0,3.0
13.0,Nashville Predators*,28.4,82,41,27,,14,96,0.585,224,213,0.17,0.01,2.73,2.6,51,259,19.69,46,245,81.22,7,2,9.9,9.8,2507,8.9,2242,0.905,6,2016,False,4.0,2.0
14.0,Philadelphia Flyers*,28.1,82,41,27,,14,96,0.585,211,210,-0.03,0.02,2.57,2.56,53,280,18.93,51,262,80.53,3,8,11.8,11.9,2540,8.3,2519,0.917,7,2016,False,3.0,8.0
15.0,Detroit Red Wings*,28.7,82,41,30,,11,93,0.567,209,219,-0.16,0.0,2.55,2.67,50,266,18.8,50,271,81.55,2,4,8.8,9.1,2432,8.6,2439,0.91,6,2016,False,2.0,5.0
16.0,Boston Bruins,28.8,82,42,31,,9,93,0.567,236,228,0.11,-0.02,2.88,2.78,48,234,20.51,48,270,82.22,9,4,11.4,10.4,2620,9.0,2490,0.908,5,2016,False,4.0,2.0
17.0,Minnesota Wild*,28.0,82,38,33,,11,87,0.53,213,204,0.13,0.01,2.6,2.49,48,259,18.53,45,204,77.94,7,6,6.6,8.6,2374,9.0,2347,0.913,8,2016,False,3.0,2.0
18.0,Carolina Hurricanes,27.0,82,35,31,,16,86,0.524,196,221,-0.31,0.03,2.39,2.7,40,238,16.81,32,204,84.31,3,5,6.9,7.7,2451,8.0,2261,0.902,3,2016,False,2.0,5.0
19.0,Ottawa Senators,27.0,82,38,35,,9,85,0.518,230,241,-0.13,0.01,2.8,2.94,38,239,15.9,61,253,75.89,17,3,10.9,11.0,2325,9.9,2688,0.91,5,2016,False,6.0,6.0
20.0,New Jersey Devils,27.9,82,38,36,,8,84,0.512,182,202,-0.28,0.02,2.22,2.46,51,256,19.92,45,264,82.95,5,8,9.9,9.2,2003,9.1,2349,0.914,7,2016,False,2.0,6.0
21.0,Montreal Canadiens,28.0,82,38,38,,6,82,0.5,216,233,-0.18,0.0,2.63,2.84,42,259,16.22,46,254,81.89,8,11,9.4,9.9,2504,8.6,2408,0.903,3,2016,False,5.0,3.0
22.0,Colorado Avalanche,28.3,82,39,39,,4,82,0.5,212,240,-0.26,0.03,2.59,2.93,48,266,18.05,51,258,80.23,7,9,9.4,9.4,2348,9.0,2649,0.909,5,2016,False,4.0,0.0
23.0,Buffalo Sabres,26.2,82,35,36,,11,81,0.494,199,215,-0.25,0.01,2.43,2.62,48,254,18.9,38,218,82.57,6,6,9.1,10.2,2418,8.2,2511,0.914,2,2016,False,2.0,7.0
24.0,Winnipeg Jets,26.8,82,35,39,,8,78,0.476,212,236,-0.26,0.03,2.59,2.88,38,257,14.79,61,282,78.37,10,4,11.2,10.4,2427,8.7,2423,0.903,3,2016,False,3.0,3.0
25.0,Arizona Coyotes,27.6,82,35,39,,8,78,0.476,208,244,-0.43,0.01,2.54,2.98,53,300,17.67,69,304,77.3,4,14,12.3,11.5,2265,9.2,2539,0.904,5,2016,False,1.0,1.0
26.0,Calgary Flames,27.7,82,35,40,,7,77,0.47,229,257,-0.36,-0.01,2.79,3.13,46,270,17.04,57,234,75.64,10,7,9.2,9.5,2398,9.5,2377,0.892,3,2016,False,2.0,3.0
27.0,Columbus Blue Jackets,26.5,82,34,40,,8,76,0.463,213,248,-0.38,0.03,2.6,3.02,43,248,17.34,53,279,81.0,3,8,12.1,10.7,2387,8.9,2550,0.903,1,2016,False,6.0,4.0
28.0,Vancouver Canucks,28.9,82,31,38,,13,75,0.457,186,239,-0.62,0.02,2.27,2.91,39,247,15.79,47,249,81.12,4,8,10.0,10.0,2311,8.0,2668,0.91,1,2016,False,5.0,4.0
29.0,Edmonton Oilers,26.4,82,31,43,,8,70,0.427,199,242,-0.51,0.0,2.43,2.95,43,237,18.14,49,254,80.71,5,6,9.7,9.2,2386,8.3,2548,0.905,3,2016,False,4.0,3.0
30.0,Toronto Maple Leafs,27.4,82,29,42,,11,69,0.421,192,240,-0.56,0.03,2.34,2.93,40,259,15.44,50,272,81.62,3,8,9.2,9.0,2515,7.6,2503,0.904,4,2016,False,6.0,6.0
1.0,Washington Capitals*,28.4,82,55,19,,8,118,0.72,261,177,0.99,0.0,3.18,2.16,57,248,22.98,44,272,83.82,5,3,9.1,8.7,2495,10.5,2282,0.922,12,2017,False,2.0,5.0
2.0,Pittsburgh Penguins*,28.7,82,50,21,,11,111,0.677,278,229,0.59,0.01,3.39,2.79,60,260,23.08,52,257,79.77,5,7,8.6,9.0,2745,10.1,2671,0.914,5,2017,True,4.0,5.0
3.0,Chicago Blackhawks*,29.4,82,50,23,,9,109,0.665,240,212,0.32,-0.06,2.93,2.59,42,233,18.03,47,211,77.73,1,7,7.1,7.9,2508,9.6,2574,0.918,4,2017,False,4.0,1.0
4.0,Columbus Blue Jackets*,26.2,82,50,24,,8,108,0.659,247,193,0.68,0.02,3.01,2.35,42,211,19.91,39,223,82.51,10,2,8.7,8.6,2540,9.7,2489,0.922,8,2017,False,2.0,2.0
5.0,Minnesota Wild*,28.3,82,49,25,,8,106,0.646,263,206,0.63,-0.08,3.21,2.51,47,224,20.98,37,217,82.95,5,3,8.2,8.4,2527,10.4,2465,0.916,5,2017,False,3.0,2.0
6.0,Anaheim Ducks*,27.6,82,46,23,,13,105,0.64,220,197,0.24,-0.04,2.68,2.4,47,251,18.73,43,281,84.7,9,7,11.4,11.2,2425,9.1,2429,0.919,8,2017,False,3.0,3.0
7.0,Montreal Canadiens*,28.8,82,47,26,,9,103,0.628,223,198,0.31,-0.01,2.72,2.41,45,230,19.57,47,249,81.12,5,6,9.3,7.9,2459,9.1,2429,0.918,5,2017,False,3.0,2.0
8.0,Edmonton Oilers*,26.7,82,47,26,,9,103,0.628,243,207,0.37,-0.06,2.96,2.52,56,245,22.86,43,223,80.72,4,5,9.0,9.5,2547,9.5,2416,0.914,7,2017,False,4.0,5.0
9.0,New York Rangers*,28.3,82,48,28,,6,102,0.622,253,216,0.47,0.03,3.09,2.63,47,232,20.26,45,224,79.91,9,5,7.2,8.3,2438,10.4,2465,0.912,7,2017,False,3.0,4.0
10.0,St. Louis Blues*,28.0,82,46,29,,7,99,0.604,233,216,0.17,-0.04,2.84,2.63,50,235,21.28,40,263,84.79,3,5,9.0,8.4,2330,10.0,2327,0.907,8,2017,False,2.0,2.0
11.0,San Jose Sharks*,29.6,82,46,29,,7,99,0.604,219,200,0.21,-0.03,2.67,2.44,41,246,16.67,41,212,80.66,7,6,7.8,8.5,2453,8.9,2269,0.912,3,2017,False,2.0,1.0
12.0,Ottawa Senators*,28.8,82,44,28,,10,98,0.598,206,210,-0.01,0.01,2.51,2.56,43,254,16.93,50,247,79.76,7,3,10.3,10.5,2463,8.4,2467,0.915,10,2017,False,6.0,4.0
13.0,Toronto Maple Leafs*,26.2,82,40,27,,15,95,0.579,250,234,0.11,0.0,3.05,2.85,57,244,23.36,44,251,82.47,6,7,9.7,10.0,2617,9.6,2673,0.912,5,2017,False,1.0,8.0
14.0,Boston Bruins*,28.8,82,44,31,,7,95,0.579,232,209,0.27,0.0,2.83,2.55,53,244,21.72,38,266,85.71,10,6,10.1,9.8,2721,8.5,2194,0.905,8,2017,False,2.0,3.0
15.0,Calgary Flames*,28.3,82,45,33,,4,94,0.573,222,219,0.02,-0.04,2.71,2.67,52,258,20.16,51,277,81.59,8,5,11.7,10.7,2388,9.3,2354,0.907,5,2017,False,4.0,2.0
16.0,Tampa Bay Lightning,26.8,82,42,30,,10,94,0.573,230,224,0.09,0.01,2.8,2.73,62,272,22.79,48,258,81.4,4,8,10.7,11.4,2452,9.4,2492,0.91,3,2017,False,4.0,3.0
17.0,Nashville Predators*,27.9,82,41,29,,12,94,0.573,238,220,0.16,-0.04,2.9,2.68,49,259,18.92,46,241,80.91,12,6,10.2,10.7,2557,9.3,2472,0.911,4,2017,False,2.0,4.0
18.0,New York Islanders,28.4,82,41,29,,12,94,0.573,239,238,0.03,0.05,2.91,2.9,35,234,14.96,40,227,82.38,5,7,7.9,7.9,2480,9.6,2616,0.909,5,2017,False,2.0,4.0
19.0,Philadelphia Flyers,27.6,82,39,33,,10,88,0.537,212,231,-0.17,0.04,2.59,2.82,54,277,19.49,50,247,79.76,4,9,10.3,11.1,2585,8.2,2334,0.901,5,2017,False,7.0,5.0
20.0,Winnipeg Jets,26.1,82,40,35,,7,87,0.53,246,255,-0.11,-0.03,3.0,3.11,48,264,18.18,62,275,77.45,10,9,10.2,9.7,2448,10.0,2546,0.9,5,2017,False,3.0,1.0
21.0,Carolina Hurricanes,26.8,82,36,31,,15,87,0.53,212,230,-0.21,0.05,2.59,2.8,41,231,17.75,32,202,84.16,10,6,5.8,6.6,2493,8.5,2320,0.901,3,2017,False,3.0,6.0
